612,22,27,21,23,15,-1.8
613,11,16,22,17,12,0.3
614,13,9,21,13,15,0.8
615,6,7,15,12,11,1.5
616,14,14,20,16,12,-0.2
617,37,39,46,42,31,-0.9
618,51,58,55,61,48,-0.3
619,31,35,43,52,28,1.1
620,30,30,31,39,27,0.3
621,55,44,51,44,36,-3.8
622,47,43,41,47,31,-2.8
623,45,36,36,37,25,-3.9
624,47,55,42,49,40,-2.0
625,22,25,29,24,21,-0.3
627,18,12,12,12,6,-2.4
628,18,15,18,21,15,0.0
629,28,27,30,27,18,-2.0
630,34,36,27,24,15,-5.0
631,9,18,20,18,3,-1.2
632,12,18,25,12,10,-1.0
642,15,47,46,49,43,5.8
643,31,34,25,30,24,-1.8
644,20,19,20,22,19,0.1
645,18,16,18,18,6,-2.2
646,75,80,92,97,65,-0.3
647,56,45,55,59,48,-0.2
648,3,6,6,7,3,0.1
649,54,49,52,46,43,-2.5
650,7,6,6,6,6,-0.2
653,3,3,3,3,3,0.0
655,12,6,12,6,3,-1.8
656,9,1,0,3,0,-1.6
657,3,6,9,9,6,0.9
660,18,33,18,24,23,0.1
661,48,51,54,49,36,-2.6
662,13,12,20,13,12,-0.1
663,12,15,9,9,9,-1.2
664,57,57,67,58,58,0.3
665,36,42,45,46,37,0.6
667,38,37,45,54,47,3.5
668,28,24,27,31,25,0.1
669,37,32,31,36,26,-1.8
670,36,31,32,27,27,-2.2
671,64,54,59,46,43,-5.0
672,57,55,51,47,18,-8.6
673,28,26,15,19,10,-4.3
675,22,21,21,13,12,-2.8
676,6,9,4,6,0,-1.5
677,0,0,3,0,0,0.0
678,61,67,70,72,59,0.1
679,31,30,29,24,15,-3.8
681,16,21,12,16,12,-1.3
682,51,54,50,49,39,-2.9
683,19,20,18,23,19,0.3
684,26,18,12,14,18,-2.0
685,9,9,9,3,0,-2.4
687,3,0,0,3,0,-0.3
689,12,12,16,13,10,-0.3
690,47,37,52,42,41,-0.7
692,36,35,35,38,26,-1.7
693,4,2,2,2,0,-0.8
694,46,47,45,47,32,-2.8
696,14,18,29,19,9,-0.9
697,28,27,24,34,34,1.9
698,6,3,7,6,3,-0.3
699,25,20,21,24,22,-0.2
700,60,76,73,66,39,-5.2
702,39,42,45,46,30,-1.4
703,0,0,0,3,0,0.3
704,9,9,13,9,9,0.0
705,6,6,7,0,3,-1.2
706,12,14,19,13,9,-0.7
708,39,38,56,40,45,1.4
709,3,3,0,3,0,-0.6
710,26,35,54,54,11,-1.1
711,88,67,53,15,50,-12.8
712,0,0,0,0,0,0.0
714,372,339,319,266,93,-63.1
716,45,49,32,50,44,-0.1
717,28,92,11,29,31,-5.7
718,203,200,186,167,42,-35.5
719,10,28,24,9,5,-2.9
720,29,48,4,7,26,-4.7
721,231,415,359,295,56,-47.0
722,6,6,9,10,4,0.0
724,13,10,17,10,9,-0.8
726,31,21,34,39,24,0.4
727,154,203,235,209,108,-8.6
